Date,Close
18/02/2020,57.26441955566406
19/02/2020,57.2622184753418
20/02/2020,57.260066986083984
21/02/2020,57.25796127319336
24/02/2020,57.25590133666992
25/02/2020,57.25388717651367
26/02/2020,57.25191879272461
27/02/2020,57.24999237060547
28/02/2020,57.248111724853516
2/03/2020,57.24626922607422
3/03/2020,57.24447250366211
4/03/2020,57.24271011352539
5/03/2020,57.240989685058594
6/03/2020,57.23930740356445
9/03/2020,57.23766326904297
10/03/2020,57.23604965209961
11/03/2020,57.23447036743164
12/03/2020,57.232933044433594
13/03/2020,57.23142623901367
16/03/2020,57.22995376586914
17/03/2020,57.228511810302734
18/03/2020,57.22710037231445
19/03/2020,57.22571563720703
20/03/2020,57.224369049072266
23/03/2020,57.22304916381836
24/03/2020,57.22175598144531
25/03/2020,57.220497131347656
26/03/2020,57.21926498413086
27/03/2020,57.21805953979492
30/03/2020,57.21687698364258
31/03/2020,57.21572494506836
1/04/2020,57.214595794677734
2/04/2020,57.21349334716797
3/04/2020,57.2124137878418
6/04/2020,57.211360931396484
7/04/2020,57.2103271484375
8/04/2020,57.209320068359375
9/04/2020,57.20833206176758
13/04/2020,57.207366943359375
14/04/2020,57.206424713134766
15/04/2020,57.205501556396484
16/04/2020,57.20459747314453
17/04/2020,57.203712463378906
20/04/2020,57.202850341796875
21/04/2020,57.20200729370117
22/04/2020,57.20117950439453
23/04/2020,57.20037078857422
24/04/2020,57.19957733154297
27/04/2020,57.19880676269531
28/04/2020,57.19805145263672
29/04/2020,57.19731140136719
30/04/2020,57.196590423583984
1/05/2020,57.195884704589844
4/05/2020,57.195194244384766
5/05/2020,57.19451904296875
6/05/2020,57.1938591003418
7/05/2020,57.193214416503906
8/05/2020,57.19258117675781
11/05/2020,57.191959381103516
12/05/2020,57.19135665893555
13/05/2020,57.19076919555664
14/05/2020,57.190189361572266
15/05/2020,57.18962097167969
18/05/2020,57.18906784057617
19/05/2020,57.18852996826172
20/05/2020,57.1879997253418
21/05/2020,57.18748474121094
22/05/2020,57.18697738647461
26/05/2020,57.186485290527344
27/05/2020,57.18600082397461
28/05/2020,57.185523986816406
29/05/2020,57.185062408447266
